Mean,Count,Service Time
0.9307817578315735,1,0.005061149597167969
0.9307817578315735,2,0.006660938262939453
0.9307817578315735,3,0.002652883529663086
0.9307817578315735,4,0.002900838851928711
0.9307817578315735,5,0.005335092544555664
0.9307817578315735,6,0.0020720958709716797
0.9307817578315735,7,0.0021660327911376953
0.9307817578315735,8,0.0026798248291015625
0.9307817578315735,9,0.0035941600799560547
0.9307817578315735,10,0.0027871131896972656
0.9307817578315735,11,0.0029850006103515625
0.9307817578315735,12,0.0027990341186523438
0.9307817578315735,13,0.002995014190673828
0.9307817578315735,14,0.006484031677246094
0.9307817578315735,15,0.002794981002807617
0.9307817578315735,16,0.005099058151245117
0.9307817578315735,17,0.0024271011352539062
0.9307817578315735,18,0.002546072006225586
0.9307817578315735,19,0.005144834518432617
0.9307817578315735,20,0.002032041549682617
