Mean,Count,Service Time
3.15,1,1.3167541027069092
3.15,2,0.17301702499389648
3.15,3,0.20449090003967285
3.15,4,0.49832820892333984
3.15,5,0.19743585586547852
3.15,6,0.43554115295410156
3.15,7,0.21175003051757812
3.15,8,0.11873006820678711
3.15,9,0.42836904525756836
3.15,10,0.21400880813598633
3.15,11,0.21854400634765625
3.15,12,0.18484902381896973
3.15,13,0.23154115676879883
3.15,14,0.03793907165527344
3.15,15,0.26329898834228516
3.15,16,0.16582107543945312
3.15,17,0.12306594848632812
3.15,18,0.2323770523071289
3.15,19,0.17948698997497559
3.15,20,0.2263500690460205
3.15,21,0.11601686477661133
3.15,22,0.18848896026611328
3.15,23,0.5971429347991943
3.15,24,0.3259768486022949
3.15,25,0.13555502891540527
3.15,26,0.12313103675842285
3.15,27,0.30243587493896484
3.15,28,0.19284892082214355
3.15,29,0.1622779369354248
3.15,30,0.18144702911376953
3.15,31,0.22992801666259766
3.15,32,0.17143893241882324
3.15,33,0.16282892227172852
3.15,34,0.15271210670471191
3.15,35,0.1582798957824707
3.15,36,0.054036855697631836
3.15,37,0.23608803749084473
3.15,38,0.0613250732421875
3.15,39,0.30852794647216797
3.15,40,0.24745583534240723
3.15,41,0.2286980152130127
3.15,42,0.16292905807495117
3.15,43,0.1099860668182373
3.15,44,0.19763398170471191
3.15,45,0.1248009204864502
3.15,46,0.035711050033569336
3.15,47,0.12827587127685547
3.15,48,0.14514493942260742
3.15,49,0.08584904670715332
3.15,50,0.30852699279785156
3.15,51,0.03089308738708496
3.15,52,0.1335301399230957
3.15,53,0.21953296661376953
3.15,54,0.15218496322631836
3.15,55,0.14253497123718262
3.15,56,0.13927483558654785
3.15,57,0.10598397254943848
3.15,58,0.3435230255126953
3.15,59,0.18407988548278809
3.15,60,0.10178494453430176
3.15,61,0.4227759838104248
3.15,62,0.20074176788330078
3.15,63,0.1245419979095459
3.15,64,0.4136788845062256
3.15,65,0.1780388355255127
3.15,66,0.1208350658416748
3.15,67,0.17513203620910645
3.15,68,0.1731100082397461
3.15,69,0.10289788246154785
3.15,70,0.1819460391998291
3.15,71,0.1814289093017578
3.15,72,0.010711908340454102
3.15,73,0.20639801025390625
3.15,74,0.09789800643920898
3.15,75,0.05182600021362305
3.15,76,0.12750697135925293
3.15,77,0.05212688446044922
3.15,78,0.2956540584564209
3.15,79,0.11181282997131348
3.15,80,0.14947009086608887
3.15,81,0.29927897453308105
3.15,82,0.13945412635803223
3.15,83,0.2264540195465088
3.15,84,0.3854520320892334
3.15,85,0.10179615020751953
3.15,86,0.1556229591369629
3.15,87,0.2748699188232422
3.15,88,0.11686897277832031
3.15,89,0.0958099365234375
3.15,90,0.27778196334838867
3.15,91,0.24618291854858398
3.15,92,0.23924899101257324
3.15,93,0.11062002182006836
3.15,94,0.16126489639282227
3.15,95,0.11179208755493164
3.15,96,0.18693804740905762
3.15,97,0.18105506896972656
3.15,98,0.17498207092285156
3.15,99,0.19319510459899902
3.15,100,0.3856050968170166
3.15,101,0.15912508964538574
3.15,102,0.16331219673156738
3.15,103,0.31357502937316895
3.15,104,0.17372798919677734
3.15,105,0.07020187377929688
3.15,106,0.17890405654907227
3.15,107,0.1916968822479248
3.15,108,0.20189714431762695
3.15,109,0.0818638801574707
3.15,110,0.1719498634338379
3.15,111,0.1089169979095459
3.15,112,0.24673700332641602
3.15,113,0.5171639919281006
3.15,114,0.1339728832244873
3.15,115,0.13785409927368164
3.15,116,0.33121299743652344
3.15,117,0.18511199951171875
3.15,118,0.17064809799194336
3.15,119,0.3947789669036865
3.15,120,0.06574511528015137
3.15,121,0.1388239860534668
3.15,122,0.4310159683227539
3.15,123,0.12810087203979492
3.15,124,0.16802406311035156
3.15,125,0.267941951751709
3.15,126,0.27713489532470703
3.15,127,0.2841010093688965
3.15,128,0.18730998039245605
3.15,129,0.40400195121765137
3.15,130,0.20421481132507324
3.15,131,0.3441150188446045
